id,phone_number,street_address,hospital_name,longitude,latitude,province,city,detailcity
754,053-742-0075,대구광역시 수성구 달구벌대로 2644 (만촌동),조은동물의료원,349047,263042,대구광역시,수성구,만촌동 854-1
755,053-291-7579,"대구광역시 수성구 용학로 294 (범물동, 덕암빌딩 2층)",멘토동물병원,348206,259197,대구광역시,수성구,범물동 1271-2번지 덕암빌딩 2층
756,053-782-7580,"대구광역시 수성구 무학로 41, 1층 (상동)",스위스동물병원,345703,260062,대구광역시,수성구,상동 413-11 1층
757,053-744-8285,대구광역시 수성구 청호로 484 (만촌동),세인트동물병원,348524,263229,대구광역시,수성구,만촌동 1025-35번지
758,053-794-7975,대구광역시 수성구 달구벌대로 3249 (신매동),그랜드벳동물병원,354588,261224,대구광역시,수성구,신매동 261-16번지
759,053-791-7532,"대구광역시 수성구 달구벌대로 3116-1, 1층 (시지동)",y동물병원,353328,261608,대구광역시,수성구,시지동 258-13번지 1층
760,742-7275,대구광역시 수성구 들안로 412 (범어동),로얄동물병원,346103,264174,대구광역시,수성구,범어동 1161번지
761,746-5575,대구광역시 수성구 들안로 354 (수성동4가),곰아저씨 동물병원,346076,263592,대구광역시,수성구,수성동4가 1017-32번지
762,537681002,대구광역시 수성구 청수로 101 (황금동),마루동물병원,346234,261278,대구광역시,수성구,황금동 889-6번지
763,7167585,대구광역시 수성구 달구벌대로 2354 (수성동3가),범어동물의료센터,346250,263337,대구광역시,수성구,수성동3가 10
764,424-4258,대구광역시 중구 국채보상로 724 (동인동4가),동인동물병원,345306,264337,대구광역시,중구,동인동4가 332
765,803-7370,"대구광역시 중구 달성공원로 35, 달성공원 (달성동)",달성공원 동물병원,342409,264890,대구광역시,중구,달성동 294-1 달성공원
766,654-1444,대구광역시 남구 두류공원로 18-2 (대명동),남부동물병원,342247,261165,대구광역시,남구,대명동 807-13번지 45통1반
767,256-6100,대구광역시 중구 중앙대로 333 (남산동),고려애견종합병원,343799,263692,대구광역시,중구,남산동 661-1번지
768,253-8278,대구광역시 중구 달구벌대로 2114 (봉산동),중부동물병원,343968,263925,대구광역시,중구,봉산동 53-2번지
769,426-1731,대구광역시 중구 달구벌대로 2145-1(삼덕동1가),삼덕종합동물병원,344302,263914,대구광역시,중구,삼덕동1가 41-14
770,254-3366,대구광역시 중구 서성로 34 (남성로),동산동물병원,343300,264434,대구광역시,중구,남성로 1번지 15통5반 205호
771,767-1177,대구광역시 중구 동덕로 56-3 (대봉동),오원석 황금동물병원,344870,263390,대구광역시,중구,대봉동 48-13
772,053-424-9944,대구광역시 중구 대봉로 278 (대봉동),대구축산 동물병원,344433,263764,대구광역시,중구,대봉동 715-15
773,426-7588,"대구광역시 중구 달구벌대로 1975 (대신동, 태왕아너스스카이 상가 101호, 102호, 103호)",대구S동물병원,342612,263923,대구광역시,중구,"대신동 305-1 4통4반 태왕아너스스카이 상가 101호, 102호, 103호"
774,255-8275,대구광역시 중구 동덕로8길 2 (대봉동),원동물병원,344945,263228,대구광역시,중구,대봉동 40-135번지
775,751-9323,대구광역시 수성구 범어로 118 (범어동),범어동물병원,347695,263445,대구광역시,수성구,범어동 225-17번지
776,781-6566,대구광역시 수성구 지산로 41 (지산동),정동물병원,347406,259634,대구광역시,수성구,지산동 1258-11
777,742-4810,대구광역시 수성구 달구벌대로 2259 (수성동4가),사랑동물병원,345358,263522,대구광역시,수성구,수성동4가 1236-44번지
778,746-0031,대구광역시 수성구 화랑로 102 (만촌동),선동물병원,347849,264849,대구광역시,수성구,만촌동 1328-13번지
779,766-9350,"대구광역시 수성구 수성로 185, 상가201동 116호 (중동, 수성 골드클래스 더 센텀)",나라동물병원,345514,261458,대구광역시,수성구,중동 356-7 수성 골드클래스 더 센텀 상가201동 116호
780,761-8875,대구광역시 수성구 동대구로 24 (지산동),두산메디펫동물병원,346674,260343,대구광역시,수성구,지산동 1054-1번지
781,784-2483,대구광역시 수성구 지범로 89 (지산동),지산동물병원,347386,259644,대구광역시,수성구,지산동 1258-13번지
782,746-7111,"대구광역시 수성구 동원로 152, 지하1층 (만촌동)",금강동물병원,347662,264758,대구광역시,수성구,만촌동 1326-14 지하1층
783,053-756-8290,대구광역시 수성구 달구벌대로 2475 (범어동),제니스동물병원,347472,263351,대구광역시,수성구,범어동 167-18
784,474-1119,대구광역시 남구 신촌길 101 (봉덕동),효성동물병원,344867,261035,대구광역시,남구,봉덕동 1045-20
785,053-764-8275,대구광역시 수성구 들안로 50 (두산동),리즈 동물병원,346053,260559,대구광역시,수성구,두산동
786,053-616-2480,"대구광역시 달성군 유가읍 테크노상업로 120, 테크노폴리스 M스퀘어+",비슬동물병원,332210,244660,대구광역시,달성군,유가읍 봉리 619 테크노폴리스 M스퀘어+
787,053-614-3570,대구광역시 달성군 유가읍 테크노공원로 51,현풍동물병원,331839,244538,대구광역시,달성군,유가읍 봉리 613
788,611-6203,대구광역시 달성군 현풍읍 국가산단북로 482-22,달성축협동물병원,330277,241789,대구광역시,달성군,현풍읍 대리 186
789,053-586-5575,대구광역시 달성군 다사읍 달구벌대로 844,힐링동물병원,332049,263215,대구광역시,달성군,다사읍 죽곡리 산 61-2번지
790,053-635-5800,대구광역시 달성군 화원읍 사문진로 447,화원연합동물병원,335276,257003,대구광역시,달성군,화원읍 천내리 156-1
791,053-617-8875,대구광역시 달성군 유가읍 테크노중앙대로6길 2-4,테크노연합 동물병원,331780,245127,대구광역시,달성군,유가읍 봉리 583-2
792,573-1175,대구광역시 서구 서대구로 64 (평리동),아이펫동물병원,340517,263744,대구광역시,서구,평리동 1360번지
793,053-552-0075,"대구광역시 서구 서대구로 189, 2층 (평리동)",평리동물병원,340324,264976,대구광역시,서구,평리동 1492-30
794,554-3575,대구광역시 서구 국채보상로 407 (비산동),진동물병원,342223,264701,대구광역시,서구,비산동 400-16번지
795,555-0051,대구광역시 서구 서대구로 136 (평리동),페츠업 동물병원,340400,264436,대구광역시,서구,평리동 1371-3번지
796,559-9020,대구광역시 서구 달서로 165 (비산동),보경동물병원,341799,265236,대구광역시,서구,비산동 511-48번지
797,070-4293-0622,"대구광역시 서구 서대구로 361, 2층 (비산동)",더펫동물병원,340842,266556,대구광역시,서구,비산동 1302-9번지
798,054-452-9393,경상북도 구미시 신시로 60 (형곡동),형곡동물병원,320547,291121,경상북도,구미시,형곡동 857번지
799,054-482-1377,"경상북도 구미시 선산읍 선산대로 1560-5, 1층",구미칠곡축산농협동물병원,317475,306648,경상북도,구미시,선산읍 교리 422-14
800,054-461-7582,"경상북도 구미시 구미대로22길 11, 롯데마트구미점 (신평동)",쿨펫동물병원 구미점,322854,291226,경상북도,구미시,신평동 465번지 롯데마트구미점
801,441-1183,경상북도 구미시 송원서로2길 29 (원평동),강남동물병원,321130,292234,경상북도,구미시,원평동 1060-14번지
802,054-476-8274,경상북도 구미시 인동남길 66 (진평동),베스트동물병원,328184,289789,경상북도,구미시,진평동 5-3번지
803,054-476-7579,경상북도 구미시 산호대로31길 10 (옥계동),구미옥계동물병원,327960,293886,경상북도,구미시,옥계동 739-1
804,814-8005,경상북도 경산시 경안로 226 (중방동),고은동물병원,356864,260011,경상북도,경산시,"중방동 841-5 한국농어촌공사 경산,청도지사"
805,054-832-0342,경상북도 의성군 의성읍 중앙길 44-1,의성동물병원,352303,317721,경상북도,의성군,의성읍 도동리 908-17번지
806,053-813-7580,"경상북도 경산시 펜타힐즈로 74, 힐즈스퀘어 201호 (중산동)",중산 메디컬 동물병원,355338,260251,경상북도,경산시,중산동 632
807,856-7585,경상북도 경산시 자인면 계정길 67,경산축산농협 동물병원,364233,259121,경상북도,경산시,자인면 서부리 662-9번지
808,054-335-6708,경상북도 영천시 금호읍 금호로 118,미래연합동물병원,369110,271761,경상북도,영천시,금호읍 교대리
809,054-333-8275,경상북도 영천시 호국로 65 (야사동),영천동물병원,375353,276593,경상북도,영천시,야사동 179-6
810,054-331-3375,경상북도 영천시 장수로 58 (화룡동),대운 동물병원,372972,275662,경상북도,영천시,화룡동 282-4번지
811,054-336-6179,"경상북도 영천시 선창길 11, 1층 (도림동)",아진동물병원,373910,281505,경상북도,영천시,도림동 709-1 외 1필지(709)
812,054-331-0137,경상북도 영천시 충효로 56-1 (문외동),한솔동물병원,374539,276384,경상북도,영천시,문외동 258-2번지
813,054-336-7772,경상북도 영천시 시장4길 41-1 (완산동),우리동물병원,374775,275557,경상북도,영천시,완산동 994-62번지
814,054-911-8275,경상북도 김천시 양금로 195 (황금동),백두동물병원,301004,290720,경상북도,김천시,황금동 167-30번지
815,433-0075,인천광역시 남동구 남동대로 912 (간석동),주식회사 이십사시 독스동물병원,174140,440219,인천광역시,남동구,간석동 210-2
816,437-8275,"인천광역시 남동구 논고개로 71 (논현동, 가산타워 104호)",우리집동물병원,175742,432916,인천광역시,남동구,논현동 746-6 가산타워 104호
817,431-7975,인천광역시 남동구 구월로 159 (간석동),파스텔LC동물병원,174120,439479,인천광역시,남동구,간석동 292-4
818,715-7959,"인천광역시 남동구 남동대로799번길 34, 판매시설동 3층 C307~315호 (구월동, 신영구월지웰시티푸르지오)",인천 24시 스카이동물메디컬센터,174015,439163,인천광역시,남동구,구월동 1608 신영구월지웰시티푸르지오
819,429-1673,인천광역시 남동구 문화서로3번길 7 (구월동),보람동물병원,172928,438246,인천광역시,남동구,구월동 1394-9번지
820,438-3227,인천광역시 남동구 소래역남로16번길 75 (논현동),소래동물병원,176289,433116,인천광역시,남동구,논현동 751-1
821,467-0275,"인천광역시 남동구 서창남순환로 2, 2층 (서창동)",보듬동물병원,177832,435843,인천광역시,남동구,서창동 663-1번지
822,422-5399,"인천광역시 남동구 석산로 35, 112, 113-1호 (간석동)",정서동물병원,173149,440079,인천광역시,남동구,간석동
823,466-7975,인천광역시 남동구 인하로 608 (구월동),애니힐동물병원,174645,437872,인천광역시,남동구,구월동 1526-1번지
824,462-0070,인천광역시 남동구 만수서로 60 (만수동),메이동물병원,176282,439952,인천광역시,남동구,만수동 1118-1번지
825,468-7975,"인천광역시 남동구 서창남로 71, 101,102호 (서창동)",물빛동물병원,177667,435966,인천광역시,남동구,서창동 687-1번지
826,251-7575,"인천광역시 남동구 인주대로591번길 64, 타원벨라움 205호 (구월동)",찬샘동물병원,173668,439029,인천광역시,남동구,구월동 1132 타원벨라움
827,464-4488,인천광역시 남동구 구월로 364 (만수동),젬마동물병원,176138,439216,인천광역시,남동구,만수동 948-4
828,463-9066,인천광역시 남동구 백범로 260 (간석동),세우리동물병원,175209,439920,인천광역시,남동구,간석동 921-15번지
829,467-8450,인천광역시 남동구 담방로 52-1 (만수동),만수동물병원,176836,438049,인천광역시,남동구,만수동 1025-11번지
830,428-8275,인천광역시 남동구 백범로 400 (간석동),마이펫 동물병원,173999,440637,인천광역시,남동구,간석동 216-4번지
831,469-7782,인천광역시 남동구 만수로 25 (만수동),좋은 친구들 동물병원,176166,439707,인천광역시,남동구,만수동 869-11번지
832,437-5535,인천광역시 남동구 백범로 469 (간석동),동암동물병원,173300,440722,인천광역시,남동구,간석동 570-5
833,469-7588,인천광역시 남동구 구월로 314 (만수동),행복한 동물병원,175643,439271,인천광역시,남동구,만수동 916-2
834,434-6002,"인천광역시 남동구 남동대로 737 (구월동,1층)",소망동물병원,174013,438486,인천광역시,남동구,구월동 1149-5 1층
835,433-0755,"인천광역시 남동구 남동대로 910, 동성빌딩 1층 (간석동)",인천24시유앤미동물병원,174138,440196,인천광역시,남동구,간석동 210-9 동성빌딩
836,423-0975,"인천광역시 남동구 소래역남로16번길 75,  B103-2호 (논현동)",논현동물병원,176289,433116,인천광역시,남동구,논현동 751-1번지
837,439-3578,"인천광역시 남동구 은봉로312번길 29-14, 101호 (논현동)",강아지와고양이나라 동물병원,175645,433636,인천광역시,남동구,논현동 605-11번지
838,032)434-7525,"인천광역시 남동구 백범로 457, 105~107호 (간석동,성우네오빌)",D&C동물병원,173408,440677,인천광역시,남동구,간석동 573-1번지 성우네오빌 105~107호
839,862-0975,"인천광역시 남동구 경원대로 971, 2층 (간석동, 홈플러스)",도그플러스동물병원,172420,440866,인천광역시,남동구,간석동 616-3번지
840,439-0039,인천광역시 남동구 문화로 65 (구월동),동물의왕국 동물병원,173271,438129,인천광역시,남동구,구월동 1406-9번지
841,032)439-8822,"인천광역시 남동구 논현남로 19, 101,102호 (논현동)",해피동물병원,175363,433505,인천광역시,남동구,논현동 619-15번지
842,433-7582,"인천광역시 남동구 남동대로 757, 2층 (구월동)",웰동물메디컬센터,174013,438718,인천광역시,남동구,구월동 1145-6번지
843,710-1237,"인천광역시 남동구 백범로 232, 1,2층 (만수동)",루이스24시동물병원,175486,439872,인천광역시,남동구,만수동 850-5
844,467-1275,인천광역시 남동구 구월로 317 (만수동),길동물병원,175684,439316,인천광역시,남동구,만수동 889-15번지
845,469-8275,인천광역시 남동구 장승로 24 (만수동),해맑은동물병원,176513,438199,인천광역시,남동구,만수동 1079-3번지
846,467-8575,"인천광역시 남동구 구월로 65 (간석동, 현대홈타운 102동 상가104호)",덕수동물병원,173203,439593,인천광역시,남동구,간석동 900-153번지
847,466-8670,인천광역시 남동구 만수로 10 (만수동),하태흥반려동물의료센터,176091,439584,인천광역시,남동구,만수동 102-8번지
848,468-7533,"인천광역시 남동구 만경로18번길 6 (만수동, 105호)",신세계동물병원,175833,439445,인천광역시,남동구,만수동 879-2번지
849,462-2550,"인천광역시 남동구 남촌동로25번길 11 (남촌동,1층)",필종합동물병원,174796,436647,인천광역시,남동구,남촌동 333-5번지 1층
850,437-7582,"인천광역시 남동구 예술로 198, CGV 홈플러스 1층 (구월동)",백슬동물병원,173552,438906,인천광역시,남동구,구월동 1130번지 CGV 홈플러스
851,032-872-7582,인천광역시 미추홀구 소성로 121 (학익동),지오동물병원,170067,438019,인천광역시,미추홀구,학익동 437-31
852,032-866-5725,인천광역시 미추홀구 인주대로 168 (용현동),온누리동물병원,169457,439344,인천광역시,미추홀구,용현동 146-275
853,032-886-0079,인천광역시 미추홀구 주안로 73 (주안동),아라종합동물병원,171431,440291,인천광역시,미추홀구,주안동 241-9
854,032-203-0075,인천광역시 미추홀구 석정로 400 (주안동),주안동물병원,171607,440552,인천광역시,미추홀구,주안동 24-2
855,032-868-2526,인천광역시 미추홀구 인주대로 277 (주안동),삼성동물종합병원,170496,438984,인천광역시,미추홀구,주안동 678-7
856,032-203-0072,인천광역시 미추홀구 토금중로 36 (용현동),페트로 동물병원,167829,439017,인천광역시,미추홀구,용현동 621-68
857,032-889-7582,"인천광역시 미추홀구 독배로432번길 3, 1층 (숭의동)",브라운동물병원,168911,439622,인천광역시,미추홀구,숭의동 293-19번지 1층
858,032-875-7566,"인천광역시 미추홀구 소성로 6 (용현동, 홈플러스 인하점 지하1층)",아이러브펫동물병원,169028,438450,인천광역시,미추홀구,용현동 648 홈플러스 인하점 지하1층 8동
859,032-868-2626,"인천광역시 미추홀구 한나루로 379 (학익동, 제중빌딩)",학익동물병원,170108,437810,인천광역시,미추홀구,학익동 214-4
860,032-876-8575,인천광역시 미추홀구 소성로 136 (학익동),바른동물병원,170165,437915,인천광역시,미추홀구,학익동 260-22
861,032-204-7707,"인천광역시 미추홀구 독배로 305, 201호 (용현동)",하인츠동물병원,168947,438427,인천광역시,미추홀구,용현동 604-5 이한프라자
862,032-427-7588,"인천광역시 미추홀구 미추홀대로 620, 1층 (주안동)",펫홈종합동물병원,171633,438995,인천광역시,미추홀구,주안동 1471-11
863,032-885-7578,인천광역시 중구 제물량로 60-1 (신흥동3가),현대동물병원,167694,440456,인천광역시,중구,신흥동3가 6-11
864,772-7533,인천광역시 중구 우현로 51 (내동),참 동물병원,167059,441139,인천광역시,중구,내동 209-42
865,032-818-1020,"인천광역시 연수구 새말로 27, 동남아파트 1층 115호 (연수동)",그루동물병원,171155,435800,인천광역시,연수구,연수동 536 동남아파트 115호
866,032-710-4575,"인천광역시 연수구 해돋이로 168-7, 레드원프라자 103호 (송도동)",베리떼 동물병원,168558,432703,인천광역시,연수구,송도동 21-11 레드원프라자 103호
867,032-721-7582,"인천광역시 연수구 컨벤시아대로230번길 42, 송도아라플라자 202호 (송도동)",닥터정 동물병원,167593,431851,인천광역시,연수구,송도동 98-2번지 송도아라플라자
868,032-863-7582,인천광역시 미추홀구 미추홀대로 533 (주안동),닥터파파동물병원,171487,438144,인천광역시,미추홀구,주안동 1309
869,032-424-3331,인천광역시 미추홀구 경인로 417-1 (주안동),중앙가축병원,172201,439620,인천광역시,미추홀구,주안동 72-11
870,032-887-2952,인천광역시 미추홀구 낙섬중로 25 (용현동),한국동물병원,167783,438796,인천광역시,미추홀구,용현동 627-399
871,032-887-1537,"인천광역시 미추홀구 낙섬중로 53, 1층 (용현동)",안상수동물병원,167919,439038,인천광역시,미추홀구,용현동 622-149
872,032-876-7585,인천광역시 미추홀구 경인로354번길 6 (주안동),아나파동물병원,171546,439608,인천광역시,미추홀구,주안동 505-1번지
873,765-9988,인천광역시 중구 개항로 68 (경동),경동동물병원,167195,441151,인천광역시,중구,경동 240-60번지
874,761-6560,"인천광역시 중구 우현로90번길 27, 1층 (용동)",한양한방동물병원,167296,441316,인천광역시,중구,용동 133
875,751-4598,"인천광역시 중구 운남동로3번길 9, 1층 (운남동)",신공항동물병원,158658,443045,인천광역시,중구,운남동 1570-2
876,032-752-4575,"인천광역시 중구 자연대로 40, 109호 (중산동, 비젼프라자II)",숲속동물병원,161030,443067,인천광역시,중구,중산동 1886-20
877,032-864-0075,"인천광역시 미추홀구 인하로 287, 2층 (주안동)",24시 건국 본 동물병원,171615,438503,인천광역시,미추홀구,주안동 1464-22
878,032-772-8275,"인천광역시 동구 송림로 113, 송영빌딩 2층 (송림동)",송림동물병원,168725,441693,인천광역시,동구,송림동 49-13 송영빌딩
879,032-765-7582,인천광역시 동구 봉수대로 82 (송림동),웰니스 클리닉 동물병원,169908,442377,인천광역시,동구,송림동 296-2번지 이마트
880,766-6833,인천광역시 동구 동산로 78 (송림동),동산동물병원,168630,441422,인천광역시,동구,송림동 60-30번지
881,032-832-1175,"인천광역시 연수구 컨벤시아대로 100, 602동 143, 144호 (송도동, 현대힐스테이트)",미라클 동물병원,168706,432519,인천광역시,연수구,송도동 21-65번지 현대힐스테이트 602동 143호
882,032-815-8275,"인천광역시 연수구 송도과학로27번길 55, 상가 A동 216호 (송도동, 롯데캐슬캠퍼스타운)",디오 동물병원,170269,431825,인천광역시,연수구,송도동 149번지 롯데캐슬캠퍼스타운 상가 A동
883,032-822-7588,"인천광역시 연수구 먼우금로 88, 105호 (동춘동, 상산빌딩)",드림동물병원,170746,433898,인천광역시,연수구,동춘동 937-11번지 상산빌딩 105호
884,032-205-7582,"인천광역시 연수구 센트럴로 194, B동 1층 101호 (송도동, 더샵 센트럴파크2)",ACE동물병원,168142,432552,인천광역시,연수구,송도동 23-4 더샵 센트럴파크2 B동 101호
885,032-816-5457,"인천광역시 연수구 학나래로6번길 34, 민선빌딩 2층 (선학동)",동물사랑동물병원,173192,435863,인천광역시,연수구,선학동 407-9 민선빌딩
886,032-833-1770,인천광역시 연수구 독배로 55(옥련동),노성남 동물병원,168452,436007,인천광역시,연수구,옥련동 196
887,032-858-7582,"인천광역시 연수구 해돋이로 107, E동 10,11호 (송도동, 송도더샵퍼스트월드)",주주동물병원,168780,432168,인천광역시,연수구,"송도동 4-1 송도더샵퍼스트월드 E동 10,11호"
888,032-821-8275,인천광역시 연수구 함박로 74-1(연수동),신퍼피클럽 동물병원,172090,435953,인천광역시,연수구,연수동 522-3
889,032-858-9703,"인천광역시 연수구 송도국제대로372번길 21, 자연학습관 (송도동)",인천광역시 야생동물구조관리센터,167776,429532,인천광역시,연수구,송도동 13-20 자연학습관
890,032-834-7583,"인천광역시 연수구 해돋이로 114, 서운프라자 2층 (송도동)",아름다운 동물병원,168929,432281,인천광역시,연수구,송도동 3-29 서운프라자
891,032-821-0975,"인천광역시 연수구 경원대로 184, 이마트 1층 (동춘동)",웰니스클리닉 연수점,171699,433624,인천광역시,연수구,동춘동 926-9 이마트
892,032-812-8275,"인천광역시 연수구 앵고개로 260, 맘모스빌딩 (동춘동)",이광수동물병원,170911,434009,인천광역시,연수구,동춘동 936-6 맘모스빌딩
893,032-833-7575,"인천광역시 연수구 비류대로 194, 1층 (옥련동)",아프리카동물병원,169514,436235,인천광역시,연수구,옥련동 304-12
894,032-832-7588,"인천광역시 연수구 한나루로 185, 청학만신당 1층 101,102호 (옥련동)",송도종합동물병원,169504,436050,인천광역시,연수구,옥련동 336-8 청학만신당
895,032-851-5575,"인천광역시 연수구 신송로 122, 송도프라자 117호 (송도동)",프라자 동물병원,169154,432698,인천광역시,연수구,송도동 2-6 송도프라자 117호
896,032-811-2220,"인천광역시 연수구 송도문화로28번길 28, 상가 203동 207호 (송도동, 송도글로벌캠퍼스푸르지오)",송도건국동물병원,169269,430570,인천광역시,연수구,송도동 190-2번지 송도글로벌캠퍼스푸르지오 상가 203동 207호
897,032-834-7275,"인천광역시 연수구 컨벤시아대로 55, 상가동 107호 (송도동, 이안아파트)",24시 송도힐 동물메디컬센터,169113,432784,인천광역시,연수구,송도동 2-3 이안아파트 상가동 107호
898,032-811-7553,인천광역시 연수구 용담로 145 (연수동),따뜻한 동물병원,171631,434619,인천광역시,연수구,연수동 624-7번지
899,032-819-2852,"인천광역시 연수구 먼우금로 189 (청학동, 소망글로벌)",웰 동물병원,171236,434774,인천광역시,연수구,청학동 503-3번지 소망글로벌 109호
900,063-463-5575,"전라북도 군산시 수송로 208 (수송동, 형진빌딩)",수송반려동물병원,174514,273751,전라북도,군산시,수송동 858-7
901,063-442-7531,전라북도 군산시 구암3.1로 137 (경암동),쿨펫동물병원(이마트군산점),176004,275856,전라북도,군산시,경암동 590-296
902,468-7975,전라북도 군산시 문화로 121 (수송동),더사랑 동물병원,174594,274475,전라북도,군산시,수송동 68-1번지
903,063-532-5652,"전라북도 정읍시 시기4길 30, 녹십자동물병원 (시기동)",녹십자동물병원,187383,228306,전라북도,정읍시,시기동 96-6번지 녹십자동물병원
904,063-537-7588,전라북도 정읍시 충정로 319 (연지동),청수동물병원,186196,230457,전라북도,정읍시,연지동 37-4번지
905,063-538-8575,"전라북도 정읍시 중앙로 83-1, 마이펫종합동물병원 (수성동)",My pet 동물병원,186284,229976,전라북도,정읍시,수성동 837번지 마이펫종합동물병원
906,537-6556,전라북도 정읍시 벚꽃로 28 (농소동),유한회사 키움팜동물병원,185660,231660,전라북도,정읍시,농소동 49-215번지
907,063-533-6831,전라북도 정읍시 북면 정읍북로 710-1 (순정축산업협동조합TMF사료공장),순정축협 동물병원,190563,235425,전라북도,정읍시,북면 한교리 12-1번지
908,536-8275,"전라북도 정읍시 서부산업도로 437, (유)동성건설 (농소동)",다산동물병원,186583,231669,전라북도,정읍시,농소동 73-26 (유)동성건설
909,063-445-2544,"전라북도 군산시 중앙로 61 (장재동, 연합가축병원)",연합동물병원,174652,275511,전라북도,군산시,장재동 206-5번지 7통3반
910,063451-2163,전라북도 군산시 대야면 대야시장로 9-1 (군옥동물병원),군옥동물병원,183344,271649,전라북도,군산시,대야면 산월리 400-5번지 1통
911,063-446-4572,"전라북도 군산시 미원로 132-3 (장재동, 금강종합동물병원)",금강동물병원,174591,275536,전라북도,군산시,장재동 812-1 41통2반 군산수송동제일오투그란데 2단지 502동 1204호
912,063-466-8886,전라북도 군산시 공단대로 429 (나운동),스마일동물병원,172385,273601,전라북도,군산시,나운동 845-5번지
913,063-446-6688,"전라북도 군산시 월명로 211, 군산수송동우체국 1층 (수송동)",가족동물병원,174236,273661,전라북도,군산시,수송동 820-6번지 군산수송동우체국
914,063-466-8711,전라북도 군산시 팔마로 154-1 (동흥남동),푸른동물병원,174522,274840,전라북도,군산시,동흥남동 400-15번지
915,063-464-7582,"전라북도 군산시 하나운로 75, 해맑은동물병원 (나운동)",해맑은 동물병원,173069,273923,전라북도,군산시,나운동 100-12번지 해맑은동물병원
916,461-5079,전라북도 군산시 진포로 73 (미장동),군산24시 제일동물병원,175530,274027,전라북도,군산시,미장동 495-6
917,063-351-3050,전라북도 장수군 장수읍 교촌로 47-3,현대 동물병원,247274,238713,전라북도,장수군,장수읍 장수리 214-8번지
918,063-351-2391,전라북도 장수군 장수읍 중동길 8,무진장축협동물병원,246967,238741,전라북도,장수군,장수읍 장수리 483-7
919,063-350-3761,"전라북도 장수군 장계면 육십령로 764-5, 장수경주마목장",KRA 장수동물병원,259072,247320,전라북도,장수군,장계면 명덕리 1 장수경주마목장
920,535-4276,"전라북도 정읍시 관통로 14, 누나분식 (장명동)",대한동물병원,187338,229525,전라북도,정읍시,장명동 164-4번지 누나분식
921,533-9890,전라북도 정읍시 태인면 정읍북로 1250-1,김용태동물병원,194380,239070,전라북도,정읍시,태인면 태창리
922,063-537-1041,"전라북도 정읍시 충정로 199, 다나동물병원 (장명동)",다나동물병원,187131,229753,전라북도,정읍시,장명동 80-1번지 다나동물병원
923,063-653-9007,전라북도 순창군 순창읍 경천1로 114,이완섭동물병원,212903,207663,전라북도,순창군,순창읍 교성리 659-8
924,063-653-2002,전라북도 순창군 순창읍 순화로 22,원 동물병원,212389,208516,전라북도,순창군,순창읍 순화리 483-2번지
925,063-322-5698,전라북도 무주군 무주읍 한풍루로 291,박동물병원,259253,278302,전라북도,무주군,무주읍 당산리 1256-4번지
926,323-2423,전라북도 무주군 안성면 안성로 298-6,제일동물병원,259109,263253,전라북도,무주군,안성면 장기리 1334-1번지
927,322-2695,전라북도 무주군 무주읍 단천로2길 16,이무석동물병원,259009,278599,전라북도,무주군,무주읍 읍내리 1135-2번지 8통3반
928,546-8594,전라북도 김제시 금구면 콩쥐팥쥐로 622,서해동물병원(출장전문),197091,257248,전라북도,김제시,금구면 청운리 517-3번지
929,063-542-6786,전라북도 김제시 콩쥐팥쥐로 35(검산동),전주김제완주축협 김제지점 부설 동물병원,191694,256324,전라북도,김제시,검산동 480-15
930,222-4119,전라북도 전주시 완산구 모악로 4704 (평화동2가),푸른하늘 동물병원,211814,254362,전라북도,전주시,완산구 평화동2가 299-1번지
931,247-6677,전라북도 전주시 덕진구 견훤로 247 (인후동1가),송 동물의료센터,214158,259320,전라북도,전주시,덕진구 인후동1가 448-33번지
932,063-542-4223,전라북도 김제시 콩쥐팥쥐로 125 (순동),동진강낙협동물병원,192471,256723,전라북도,김제시,순동 761-1
933,063-232-5900,"전라북도 전주시 완산구 모악로 4692, 매직카 (평화동2가)",하루동물병원,211771,254250,전라북도,전주시,완산구 평화동2가 302-3 매직카
934,063-227-4975,전라북도 전주시 완산구 거마평로 86 (삼천동1가),프렌즈동물병원,210510,255555,전라북도,전주시,완산구 삼천동1가 592-1
935,253-5677,"전라북도 전주시 덕진구 송천중앙로 17, 1층 (덕진동2가)",하나 동물병원,210636,260970,전라북도,전주시,덕진구 덕진동2가 167-156번지
936,281-0075,전라북도 전주시 완산구 충경로 11 (다가동3가),늘푸른 동물병원,212646,257434,전라북도,전주시,완산구 다가동3가 24-9번지
937,036-241-7275,전라북도 전주시 덕진구 안덕원로 238 (인후동1가),바른 동물병원,213756,259570,전라북도,전주시,덕진구 인후동1가 772-1
938,063-255-4567,전라북도 전주시 덕진구 기린대로 284 (진북동),전북동물병원,212691,258976,전라북도,전주시,덕진구 진북동 342-6
939,272-8575,전라북도 전주시 덕진구 송천중앙로 177 (송천동1가),힐링동물병원,210884,262522,전라북도,전주시,덕진구 송천동1가 486-16
940,063-244-7509,전라북도 전주시 덕진구 건산로 290 (우아동2가),산책동물병원,215175,259546,전라북도,전주시,덕진구 우아동2가 866-11
941,063-276-7500,전라북도 전주시 완산구 감나무3길 4 (서신동),마루 동물병원,210984,258971,전라북도,전주시,완산구 서신동 780-4번지
